"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005938","cell cortex","103/3543","366/28829",0.281420765027322,2.28988970786697,9.29620195272835,2.11260443129722e-16,1.4500148596631e-14,8.22803831136814e-15,"Rims1/Dst/Clasp1/Hmcn1/BC034090/Fmn2/Epb41l2/Csnk1g2/Osbpl8/Grip1/Nf2/Dvl2/Myo1c/Flot2/Ppp1r9b/Grb2/Llgl2/Exoc7/Septin9/Prkd1/Sptb/Tnfaip2/Crip2/Cltb/Dbn1/Flnb/Vcl/Fermt2/Ptk2b/Myo10/Arc/Myh9/Septin5/Ezr/Daxx/Trip10/Fer/Cdh2/Piezo2/Pard6g/Cfl1/Mark2/Add3/Sapcd2/Gpsm1/Fnbp1/Traf6/Rims4/Osbpl2/Tpm3/Clta/Frmpd1/Tmod1/Macf1/Epb41/Prkcz/Pclo/Maea/Septin11/Coro1c/Pxn/Clip1/Hip1r/Clip2/Hip1/Actb/Fscn1/Snca/Exoc6b/Erc1/Mical3/Eps8/Ppfibp1/Sptbn4/Actn4/Ryr1/Clip3/Kcnc3/Ppfia3/Akap13/Numa1/Stim1/Prkcb/Coro1a/Fgfr2/Ctbp2/Arhgef7/Dlc1/Unc13a/Gab1/Cotl1/Spire2/Arv1/Pard3/C2cd2l/Phldb1/Rdx/Pstpip1/Myo1e/Nedd4/Clasp2/Trak1/Pdzd4",103
"GO:0099634","postsynaptic specialization membrane","69/3543","200/28829",0.345,2.80722692633362,9.60013550796609,2.79819728849202e-16,1.76053246067623e-14,9.99005523172149e-15,"Sema4c/Erbb4/Epha4/Kcnk2/Slc30a1/Grik2/Abhd17a/Lin7a/Vdac1/Shisa6/Efnb3/Nlgn2/Asic2/Crhr1/Cacng4/Grin2c/Slc16a3/Grid1/Arc/Scrib/Elfn2/Asic1/Scn8a/Tiam1/Afdn/Pacsin1/Ptprs/Cdh2/Lrfn4/Cnih2/Dagla/Abhd17b/Sorcs3/Adra2a/Grin1/Notch1/Ptprt/Kcnb1/Nlgn1/Epha7/Sigmar1/Grin3a/Lrp8/Ptprf/Grik3/Oprd1/Clstn1/Tmem240/Adra2c/Sorcs2/Rnf10/Hspb1/Nptx2/Lrrtm1/Cacna1c/Grin2b/Lrfn3/Lrrc4b/Grin2d/Gabra5/Gabrb3/Sema4b/Dlg2/Efnb2/Nrg1/Olfm2/Ryk/Tmem108/Celsr3",69
"GO:0042641","actomyosin","47/3543","111/28829",0.423423423423423,3.4453496680423,9.66224685596225,2.02369138316416e-15,1.17529768791457e-13,6.66916917366652e-14,"Dst/Hdac4/Ppp1r12b/Ppp1r12a/Gas2l1/Myo18a/Septin9/Daam1/Evl/Cdc42bpb/Flnb/Vcl/Fermt2/Myh9/Lima1/Septin5/Kat2b/Synpo/Ablim3/Pgm5/Sorbs1/Ablim1/Tpm3/Cttnbp2nl/Pdlim5/Ror1/Lurap1/Fhl3/Prkcz/Afap1/Septin11/Pxn/Sh2b2/Micall2/Actb/Fscn1/Zyx/Ppp1r12c/Actn4/Sipa1l3/Tlnrd1/Ilk/Dlc1/Fhod1/Dixdc1/Pstpip1/Coro2b",47
"GO:0030426","growth cone","76/3543","242/28829",0.31404958677686,2.55538682957665,9.09524862717834,3.17529455073896e-15,1.7123909898628e-13,9.71687881316358e-14,"Cdk5r2/Epha4/Cxcr4/Kif21b/Atcay/Dctn2/Ppp1r9b/Hap1/Hdac5/Mapt/Exoc7/Aatk/Rac3/Kif3c/Calm1/Dbn1/Ptch1/Map1b/Snx18/Ptk2b/Csnk1e/Rtn4r/Tnk2/App/Tiam1/Mapk8ip3/Ptprs/Nrxn1/Dpysl3/Cfl1/Zfyve27/Crtac1/Grin1/Setx/Tor1a/Abl1/Kif5c/Lrp2/Lamp5/Src/Tpm3/Lrig2/Wdr47/Cnr1/Sigmar1/Ptprf/Dvl1/Agrn/Pclo/Crmp1/Rufy3/Auts2/Limk1/Fscn1/Lmtk2/Smo/Snca/Lrrtm1/Fkbp4/Eps8/Tshz3/Cpeb1/Stim1/Taok2/Shank2/Arhgef7/Adgrl1/Amfr/Disc1/Pard3/Dnm2/Zpr1/Ncam1/Twf2/Clasp2/Trak1",76
"GO:0090575","RNA polymerase II transcription regulator complex","78/3543","254/28829",0.307086614173228,2.49872988992379,8.98048669105144,5.45542314654365e-15,2.74589631709364e-13,1.55814541799527e-13,"Ncoa2/Atf6/Atf3/Myb/Tbpl1/Tcf3/Ascl1/E2f7/Ddit3/Hnrnpab/Tcf7/Med1/Rara/Stat5a/Atxn7l3/Mafg/Ncoa1/Hif1a/Fos/E2f3/Nfil3/Mxd3/Med10/Thrb/Med4/Maff/Crebbp/Taf11/Rxrb/Atf6b/Smad4/Tle4/Taf5/Mxi1/Taf3/Med22/Rxra/Med27/Nfe2l2/Tcf15/Mafb/Ncoa3/Cebpb/Nfatc2/E2f5/Rfxap/Pygo2/Gtf2b/Lmo4/Tle1/E2f2/Mxd4/Clock/Mlxip/Nfe2l3/Cbx3/Tcf7l1/Chd4/Trim28/Cebpa/Med25/Taf10/Bmal1/Deaf1/Ascl2/Ing2/Jund/Med26/E2f4/Taf5l/Med17/Carm1/Bcl9l/Tle3/Smad3/Smad6/Gtf2a2/Tfdp2",78
"GO:0098791","Golgi apparatus subcompartment","100/3543","376/28829",0.265957446808511,2.16406639402838,8.50472760211439,3.06425302791019e-14,1.44594439754512e-12,8.20494067341742e-13,"Arfgef1/Uxs1/Myo1b/Hspd1/Mob4/Marchf4/Bok/Relch/Rab29/Nmnat2/Stx6/Gcc2/Ap3d1/Arl1/Lgr5/Cabp7/Aftph/Arf1/Vamp2/Vps53/Cpd/Myo18a/Becn1/Grn/Crhr1/Hid1/Gga3/Tepsin/Asap2/Prkd1/Clba1/Cltb/B4galt7/Golph3/Fam91a1/Asap1/St3gal1/Trappc9/Gga1/Pick1/Aqp2/Coro7/Nagpa/Rbfox1/Bace2/Igf2r/Rab11fip3/H2-K1/H2-D1/H2-Q4/Slc35b2/Man2a1/Birc6/Ap3s1/Chsy3/Slc66a2/Gal3st3/Sgms1/Pi4k2a/Rab14/Galnt3/Gorasp2/Chst1/B4galt5/Golim4/Syt11/Sort1/Bpnt2/B4galt1/Plpp3/Yipf1/Plk3/B4galt2/AU040320/B3galt6/Pclo/Pi4k2b/Atp8a1/Uso1/Golga3/Tmed2/B4galnt3/Clip3/Nucb1/Nucb2/Xylt1/Bet1l/B4galnt4/Atp7b/Ap1m1/Hook2/Smpd3/Galnt2/Dnm2/Adam10/Dop1a/Chst2/Atp2c1/Tmem115/Clasp2",100
"GO:0031965","nuclear membrane","90/3543","326/28829",0.276073619631902,2.24638057588713,8.47162945812389,5.62809359541783e-14,2.4995356850238e-12,1.4183492837988e-12,"Bok/Phlpp1/Nos1ap/Psen2/Slc30a1/Dnajb12/Fzr1/Tmpo/Osbpl8/Nup107/Lemd3/Xpo1/Ltc4s/Rap1gap2/Utp18/Ern1/Tex2/Kpna2/Tmc6/Cep131/Slc16a3/Akap6/Klhdc2/Syne2/Zbtb1/Syne3/Gtpbp4/Trim27/Nup153/Habp4/Tent4a/Rasa1/Fam169a/Erbin/Gch1/Nup58/Ptger4/Sun2/Rangap1/Prickle1/Senp2/Wtap/Itpr3/Lemd2/Vapa/Lrpprc/Nrxn1/Gata6/Lmnb1/Tm7sf2/Tmem109/Taf3/Mindy3/Surf4/Gle1/Tor1a/Rif1/Arl6ip6/Osbpl6/Gchfr/Smox/Lmna/Sort1/Ptger3/Myorg/Sigmar1/Maco1/Disp3/Dnajc2/Mfsd10/Ankrd17/Nup54/Dhx37/Tnrc18/Tmem168/Snca/Anxa4/Iffo1/Gapdh/Tmem147/Nucb2/Ccnd1/Pcm1/Ednra/Dpy19l2/Smad3/Hacd3/Apeh/Shisa5/Ackr2",90
"GO:0001725","stress fiber","42/3543","102/28829",0.411764705882353,3.35048397004865,8.90153714536843,1.96192931621936e-13,7.79608754602957e-12,4.42385169917607e-12,"Dst/Ppp1r12b/Ppp1r12a/Gas2l1/Septin9/Daam1/Evl/Flnb/Vcl/Fermt2/Myh9/Lima1/Septin5/Synpo/Ablim3/Pgm5/Sorbs1/Ablim1/Tpm3/Cttnbp2nl/Pdlim5/Ror1/Fhl3/Prkcz/Afap1/Septin11/Pxn/Sh2b2/Micall2/Actb/Fscn1/Zyx/Ppp1r12c/Actn4/Sipa1l3/Tlnrd1/Ilk/Dlc1/Fhod1/Dixdc1/Pstpip1/Coro2b",42
"GO:0097517","contractile actin filament bundle","42/3543","102/28829",0.411764705882353,3.35048397004865,8.90153714536843,1.96192931621936e-13,7.79608754602957e-12,4.42385169917607e-12,"Dst/Ppp1r12b/Ppp1r12a/Gas2l1/Septin9/Daam1/Evl/Flnb/Vcl/Fermt2/Myh9/Lima1/Septin5/Synpo/Ablim3/Pgm5/Sorbs1/Ablim1/Tpm3/Cttnbp2nl/Pdlim5/Ror1/Fhl3/Prkcz/Afap1/Septin11/Pxn/Sh2b2/Micall2/Actb/Fscn1/Zyx/Ppp1r12c/Actn4/Sipa1l3/Tlnrd1/Ilk/Dlc1/Fhod1/Dixdc1/Pstpip1/Coro2b",42
"GO:0032432","actin filament bundle","44/3543","112/28829",0.392857142857143,3.19663521632192,8.71866889981794,3.82775042496747e-13,1.44497578542522e-11,8.19944433137769e-12,"Dst/Ppp1r12b/Ppp1r12a/Gas2l1/Rflnb/Septin9/Daam1/Evl/Flnb/Vcl/Fermt2/Myh9/Lima1/Septin5/Synpo/Ablim3/Cfl1/Pgm5/Sorbs1/Ablim1/Tpm3/Cttnbp2nl/Pdlim5/Ror1/Fhl3/Prkcz/Afap1/Septin11/Pxn/Sh2b2/Micall2/Actb/Fscn1/Zyx/Ppp1r12c/Actn4/Sipa1l3/Tlnrd1/Ilk/Dlc1/Fhod1/Dixdc1/Pstpip1/Coro2b",44
"GO:0030055","cell-substrate junction","66/3543","214/28829",0.308411214953271,2.50950802029011,8.29656275370213,5.25707434118034e-13,1.89004339409103e-11,1.07249586810045e-11,"Dst/Tns1/Clasp1/Epb41l5/Hmcn1/Pip5k1c/Tle2/Tns3/Itga2b/Klf11/Syne2/Flrt2/Evl/Erbin/Flnb/Vcl/Fermt2/Ajuba/Ptk2b/Adgrb1/Plec/Myh9/Lima1/Tns2/Itga5/Ezr/Pdpk1/Svil/Lama3/Mapre2/Arhgap26/Cfl1/Flrt1/Pgm5/Sorbs1/Aif1l/Itgav/Src/Cpne3/Ptpn12/Afap1/Pxn/Limk1/Actb/Zyx/Vasp/Actn4/Alkbh6/Ilk/Parva/Armc5/Tnfsf13b/Arhgef7/Dlc1/Pik3r2/Slc9a5/Bcar1/Rhou/Rexo2/Dixdc1/Rdx/Peak1/Coro2b/Tln2/Dag1/Clasp2",66
"GO:0005925","focal adhesion","63/3543","200/28829",0.315,2.56312023708721,8.30342104393324,6.1494256855076e-13,2.11037108752647e-11,1.19751973875674e-11,"Dst/Tns1/Clasp1/Epb41l5/Pip5k1c/Tle2/Tns3/Itga2b/Klf11/Syne2/Flrt2/Evl/Flnb/Vcl/Fermt2/Ajuba/Ptk2b/Adgrb1/Plec/Myh9/Lima1/Tns2/Itga5/Ezr/Pdpk1/Svil/Mapre2/Arhgap26/Cfl1/Flrt1/Pgm5/Sorbs1/Aif1l/Itgav/Src/Cpne3/Ptpn12/Afap1/Pxn/Limk1/Actb/Zyx/Vasp/Actn4/Alkbh6/Ilk/Parva/Armc5/Tnfsf13b/Arhgef7/Dlc1/Pik3r2/Slc9a5/Bcar1/Rhou/Rexo2/Dixdc1/Rdx/Peak1/Coro2b/Tln2/Dag1/Clasp2",63
"GO:0030027","lamellipodium","66/3543","220/28829",0.3,2.44106689246401,8.03150452312483,2.15365469930238e-12,7.06960564336215e-11,4.0116131012177e-11,"Nf2/Flot2/Ppp1r9b/Srcin1/Baiap2/P4hb/Rac3/Itgb1bp1/Syne2/Evl/Cdc42bpb/Dbn1/Fermt2/Ajuba/Spata13/Ptk2b/Myo10/Scrib/Myh9/App/Itsn1/Fer/Rock1/Cdh2/Dpysl3/Snx2/Ablim3/Cfl1/Fam89b/Ablim1/Phpt1/Notch1/Itgav/Dgkz/Caprin1/Cttnbp2nl/Pkn2/Wasf2/Plekhg5/Rufy3/Ptpn13/Coro1c/Pxn/Tesc/Limk1/Actb/Fscn1/Podxl/Antxr1/Brk1/Plxnd1/Vasp/Inppl1/Ilk/Parva/Coro1a/Arhgef7/Fat1/Sh3rf1/Carmil2/Bcar1/Dnm2/Rdx/Pstpip1/Twf2/Dag1",66
