"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001217","DNA-binding transcription repressor activity","91/3482","312/28409",0.291666666666667,2.37965489182462,9.15835539642786,9.06458335655733e-16,9.94716548642128e-14,6.13271735919428e-14,"Satb2/Lrrfip1/Hes6/Atf3/Zbtb2/Foxo3/Prdm1/Tcf3/Klf16/Ascl1/Nr2c1/E2f7/Zbtb39/Patz1/Bcl11a/Tcf7/Hes7/Zbtb4/Zfp3/Mnt/Hic1/Nfe2l1/Rara/Hdac5/Foxk2/Hif1a/Zbtb1/Nfil3/Msx2/Mxd3/Nr2f1/Zfp131/Zfp219/Pou6f1/Hes1/Ets2/Ppard/Foxp4/Satb1/Mkx/Pura/Nr3c1/Nfatc1/Ovol1/Esrra/Glis3/Hhex/Mxi1/Nacc2/Zbtb34/Sp3/Kcnip3/Zc3h8/Ovol2/Foxa2/Tgif2/Cebpb/Nfatc2/Zfp217/Zgpat/Zbtb46/Hey1/Zbtb10/Foxo1/Foxd3/Glis1/Heyl/Pou3f1/Prdm16/Ski/Mxd4/Klf3/Rest/Mafk/Foxk1/Foxp2/Nfe2l3/Foxp1/Etv6/Bhlhe41/Mypop/Sox6/Deaf1/Ascl2/Nr2f6/Isx/Nfatc3/Zfhx3/Snai3/Zbtb16/Smad3",91
"GO:0051020","GTPase binding","96/3482","338/28409",0.284023668639053,2.31729707132879,9.10568957427739,9.69666822396876e-16,9.94716548642128e-14,6.13271735919428e-14,"Rims1/Sh3bp4/Rab29/Rabgap1l/Eprs1/Mical1/Grip1/Xpo1/Ranbp17/Kif3a/Cdc42se2/Arhgap44/Rangrf/Dvl2/Sgsm2/Myo1c/Becn1/Cdc42ep4/Gga3/Rptor/Arhgdia/Daam1/Cdc42bpb/Tbc1d7/Nup153/Bicd2/Rasa1/Ipo11/Vcl/Xpo4/Dock5/Xpo7/Farp1/Dock9/Gga1/Rangap1/Dvl3/Acap2/Pak2/Afdn/Rab11fip3/Daam2/Ralbp1/Rock1/Diaph1/Hdac3/Rin1/Map3k11/Cdc42ep2/Ehd1/Marchf5/Usp6nl/Mapkap1/Fmnl2/Tmem127/Kif16b/Kif3b/Rims4/Arhgef2/Pkn2/Clta/Yipf1/Rcc1/Rap1gap/Dvl1/Depdc5/Evi5/Ulk1/Hps4/Coro1c/Bicdl1/Rilpl2/Rilpl1/Micall2/Rab11fip5/Rab7/Brk1/Erc1/Pex5/Eps8/Dennd5b/Ppp6r1/Plekhg2/Akap13/Whamm/Ipo7/Kctd13/Evi5l/Arhgef7/Rab11fip1/Pkn1/Prkaca/Tnpo2/Gas8/Rgl3/Dock11",96
"GO:0003713","transcription coactivator activity","83/3482","273/28409",0.304029304029304,2.48051938488469,9.1867934094822,1.19965874912374e-15,1.13598455397794e-13,7.00367577423658e-14,"Ncoa2/Usp21/Pcbd1/Nrbf2/Dot1l/Sertad2/Cnot6/Wnt3a/Gps2/Tada2a/Med1/Atxn7l3/Ncoa1/Mta1/Trim27/Jmy/Zmiz1/Med4/Tsc22d1/Mrtfa/Wbp2nl/Yaf2/Kmt2d/Crebbp/Mrtfb/Dyrk1a/Elob/Taf11/Daxx/Rxrb/Kat2b/Nr3c1/Ppargc1b/Kat5/Mta2/Smarca2/Notch1/Med27/Niban2/Tox2/Ncoa3/Ss18l1/Maml3/Med12l/Crtc2/Wdr77/Bcl10/Rnf20/Ssbp3/Cited4/Trim62/Rere/Prdm16/Kmt2c/Slc30a9/Trim24/Zxdc/Xpc/Atn1/Trim28/Bcl3/Dyrk1b/Actn4/Ube3a/Arrb1/Lmo1/Prkcb/Ctbp2/Utf1/Kat6a/Tacc1/Hmgb2/Jund/Pkn1/Brd7/Tox3/Taf5l/Maml2/Med17/Carm1/Bcl9l/Maged1/Zxdb",83
"GO:0016755","aminoacyltransferase activity","121/3482","479/28409",0.252609603340292,2.0609954684935,8.75277015309219,3.20349696311072e-15,2.81678911542093e-13,1.73663256421265e-13,"Zfp451/Rnf149/Marchf4/Trip12/Ube2f/Asb1/Hdac4/Rc3h1/Shprh/Fbxo30/Sh3rf3/Egr2/Rnf185/Rnf215/Znrf3/Trim41/Trim7/Skp1/Rnf187/Rffl/Med1/Smurf2/Trim47/Rnf157/Cbx4/Trim9/Ubr7/Trim27/Nhlrc1/Rnf44/Med10/Map3k1/Zmiz1/Rnf31/Rnf19a/Ubr5/Mgrn1/Bfar/Atg3/Ltn1/Traf7/Stub1/Neurl1b/Marchf2/Birc6/Rnf125/Rnf138/Rnf14/Trim36/Marchf3/Nedd4l/Malt1/Ark2c/Peli3/Syvn1/Prpf19/Dtx4/Marchf5/Nt5c2/Med27/Ubr3/Traf6/Rnf114/Ube2v1/Siah2/Wwp1/Ube2r2/Rnf38/Rnf20/Bspry/Klhl9/Cdkn2a/Hectd3/Trim62/Rnf19b/Fbxo6/Fbxo2/Klhl21/Mib2/Aurkaip1/Ube3c/Maea/Kctd10/Rnf10/Dtx1/Smurf1/Lnx2/Cnot4/Trim24/Znrf2/Herc3/Rmnd5a/Rnf103/Pdzrn3/Mkrn2/Fbxl14/Klhl42/Ube2s/Trim28/Ube2m/Irf2bp1/Ube3a/Kctd13/Trim72/Cul4a/Rnf122/Sh3rf1/Siah1a/Aktip/Amfr/Znrf1/Rnf166/Med17/Rnf26/Ube2q2/Fbxl22/Nedd4/Bcor/Lonrf3/Ube2a/Rnf128",121
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","88/3482","304/28409",0.289473684210526,2.36176274978083,8.92166996006237,4.40879895250933e-15,3.61815434035932e-13,2.23069757526963e-13,"Satb2/Lrrfip1/Hes6/Atf3/Zbtb2/Foxo3/Prdm1/Tcf3/Klf16/Ascl1/Nr2c1/E2f7/Zbtb39/Patz1/Bcl11a/Tcf7/Hes7/Zbtb4/Zfp3/Mnt/Hic1/Nfe2l1/Hdac5/Foxk2/Zbtb1/Nfil3/Msx2/Mxd3/Nr2f1/Zfp131/Zfp219/Pou6f1/Hes1/Ets2/Ppard/Foxp4/Satb1/Mkx/Pura/Nr3c1/Nfatc1/Ovol1/Esrra/Glis3/Hhex/Mxi1/Nacc2/Zbtb34/Sp3/Kcnip3/Zc3h8/Ovol2/Foxa2/Tgif2/Cebpb/Nfatc2/Zfp217/Zgpat/Zbtb46/Hey1/Zbtb10/Foxo1/Foxd3/Glis1/Heyl/Pou3f1/Prdm16/Ski/Mxd4/Klf3/Rest/Mafk/Foxk1/Foxp2/Nfe2l3/Foxp1/Etv6/Bhlhe41/Mypop/Sox6/Deaf1/Ascl2/Nr2f6/Isx/Nfatc3/Zfhx3/Snai3/Zbtb16",88
"GO:0019902","phosphatase binding","76/3482","248/28409",0.306451612903226,2.50028255915214,8.86899828500999,1.18166055459788e-14,8.55981442763932e-13,5.27737500733503e-13,"Smg7/Nek2/Map3k5/Cabin1/Cry1/Pawr/Sfi1/Kif3a/Cpd/Akap1/Ppp1r9b/Mapt/Nherf1/Grb2/Sphk1/Dtnb/Akap6/Akt1/Ppp1r3g/Syk/Slc6a3/Vcan/Pik3r1/Mapk8/Lgals3/Ppp2r2a/Ghr/Ppp1r18/Fer/Cdh2/Dtna/Cep192/Cfl1/Bad/Vim/Cacna1b/Tprn/Grin1/Dab2ip/Ptprt/Ptpn1/Nfatc2/Ppp1r3d/Foxo1/Lmna/Magi3/Cttnbp2nl/Grin3a/Rpa2/Magi2/Ankle2/Pxn/Anapc5/Ppp1r35/Gna12/Chchd3/Eif2ak3/Cacna1c/Wnk1/Ppp6r1/Sptbn4/Dlg2/Gab2/Kcnq1/Map2k7/Ikbkb/Eif4ebp1/Ppp1r3b/Ell/Pik3r2/Terf2ip/Pard3/Ncam1/Pstpip1/Smad3/Ppp1r3f",76
"GO:0004842","ubiquitin-protein transferase activity","112/3482","437/28409",0.25629290617849,2.09104686146603,8.59057174487375,1.18210272355701e-14,8.55981442763932e-13,5.27737500733503e-13,"Rnf149/Marchf4/Trip12/Asb1/Rc3h1/Shprh/Fbxo30/Sh3rf3/Rnf185/Rnf215/Znrf3/Trim41/Trim7/Skp1/Rnf187/Rffl/Med1/Smurf2/Trim47/Rnf157/Trim9/Ubr7/Trim27/Nhlrc1/Rnf44/Med10/Map3k1/Rnf31/Rnf19a/Ubr5/Mgrn1/Bfar/Ltn1/Traf7/Stub1/Neurl1b/Marchf2/Birc6/Rnf125/Rnf138/Rnf14/Trim36/Marchf3/Nedd4l/Malt1/Ark2c/Peli3/Syvn1/Prpf19/Dtx4/Marchf5/Nt5c2/Med27/Ubr3/Traf6/Rnf114/Ube2v1/Siah2/Wwp1/Ube2r2/Rnf38/Rnf20/Bspry/Klhl9/Hectd3/Trim62/Rnf19b/Fbxo6/Fbxo2/Klhl21/Mib2/Aurkaip1/Ube3c/Maea/Kctd10/Rnf10/Dtx1/Smurf1/Lnx2/Cnot4/Trim24/Znrf2/Herc3/Rmnd5a/Rnf103/Pdzrn3/Mkrn2/Fbxl14/Klhl42/Ube2s/Trim28/Ube2m/Irf2bp1/Ube3a/Kctd13/Trim72/Cul4a/Rnf122/Sh3rf1/Siah1a/Amfr/Znrf1/Rnf166/Med17/Rnf26/Ube2q2/Fbxl22/Nedd4/Bcor/Lonrf3/Ube2a/Rnf128",112
"GO:0019207","kinase regulator activity","81/3482","278/28409",0.29136690647482,2.37720920334382,8.62441080585212,3.61465996469447e-14,2.47202578696605e-12,1.52407592663433e-12,"Cdk5r2/Irs1/Cd24a/Stk11/Agap2/Spred2/Sh3bp5l/Wdr81/Gprc5c/Socs3/Rptor/Prkar2b/Prkd1/Sav1/Calm1/Gskip/Ccnk/Wars1/Akt1/Cks2/Macroh2a1/Pik3r1/Ccno/Sh3bp5/Ajuba/Deptor/Trib1/Ankrd54/Mapk8ip2/Socs1/Camk2n2/Pak2/Itsn1/Ccnf/Cdkn1a/Pim1/Daxx/Vegfa/Ccnd3/Kat2b/Spdya/Alk/Hbegf/Spry4/Malt1/Afap1l2/Dab2ip/Prkra/Bmp2/Sh3glb1/Bcl10/Ccne2/Klf4/Cdkn2a/Cdkn2c/Camk2n1/Dbf4/Prkag2/Mob1b/Tesc/Hspb1/Prkrip1/Smo/Wdr91/Htra2/Wnk1/Tgfb1/Ccne1/Akt1s1/Pde8a/Wnt11/Parva/Mob2/Ccnd1/Nrg1/Pik3r2/Dus2/Vac14/Parp16/Topbp1/Prkar2a",81
"GO:0031625","ubiquitin protein ligase binding","89/3482","329/28409",0.270516717325228,2.20709633041137,8.23078074840476,2.35549450003212e-13,1.52611248923133e-11,9.40892816910335e-12,"Hspd1/Fzd5/Bok/Cxcr4/Shprh/Grik2/Egr2/Cct2/Pa2g4/Patz1/Traf4/Rffl/Becn1/Nploc4/Prkar2b/Hif1a/Sipa1l1/Ckb/Bag5/Ripk1/Syk/Pik3r1/Vcl/Rnf31/Ptk2b/Trib1/Rangap1/Tuba1b/Ubxn7/Tnk2/Usp25/Elob/Stub1/Cdkn1a/Cbs/Daxx/Hspa1b/Hspa1a/Cul7/Lrpprc/Fzd8/Hspa9/Otub1/Ubxn1/Sorbs1/Slf2/Wbp1l/Arrdc1/Traf1/Nfe2l2/H13/Cd40/Foxo1/Spart/Fbxw7/Syt11/Bcl10/Prkacb/Bag1/Tgfbr1/Rnf20/Kdm4a/Rpa2/Rpl11/Tnfrsf1b/Per3/Ski/Kcnh2/Rpl5/Dtx1/Ubc/Hspbp1/Trim28/Actn4/Ggn/Gpi1/Fzd4/Arrb1/Cul4a/Prkaca/Nae1/Gabarapl2/Map1lc3b/Smad3/Smad6/Prkar2a/Scn5a/Ube2a/Mid1",89
"GO:0044389","ubiquitin-like protein ligase binding","91/3482","350/28409",0.26,2.12129236071223,7.88890083954648,1.49737564796491e-12,9.21634711322405e-11,5.6821465378037e-11,"Hspd1/Fzd5/Bok/Cxcr4/Shprh/Grik2/Egr2/Cct2/Pa2g4/Patz1/Traf4/Rffl/Becn1/Nploc4/Prkar2b/Hif1a/Sipa1l1/Ckb/Bag5/H2bc23/Ripk1/Syk/Pik3r1/Vcl/Rnf31/Ptk2b/Trib1/Rangap1/Tuba1b/Ubxn7/Tnk2/Usp25/Elob/Stub1/Cdkn1a/Cbs/Daxx/Hspa1b/Hspa1a/Cul7/Lrpprc/Fzd8/Hspa9/Otub1/Ubxn1/Sorbs1/Slf2/Wbp1l/Arrdc1/Traf1/Nfe2l2/H13/Cd40/Cebpb/Foxo1/Spart/Fbxw7/Syt11/Bcl10/Prkacb/Bag1/Tgfbr1/Rnf20/Kdm4a/Rpa2/Rpl11/Tnfrsf1b/Per3/Ski/Kcnh2/Rpl5/Dtx1/Ubc/Hspbp1/Trim28/Actn4/Ggn/Gpi1/Fzd4/Arrb1/Cul4a/Prkaca/Nae1/Gabarapl2/Map1lc3b/Smad3/Smad6/Prkar2a/Scn5a/Ube2a/Mid1",91
"GO:0035173","histone kinase activity","74/3482","261/28409",0.283524904214559,2.31322774377697,7.96592545402632,2.00568503339311e-12,1.15721049371067e-10,7.13453987742438e-11,"Stk17b/Pikfyve/Stk16/Speg/Pask/Mapkapk2/Nuak2/Akt3/Mark1/Nek2/Bcr/Stk11/Csnk1g2/Nuak1/Cdk2/Stk10/Obscn/Ulk2/Haspin/Wnk4/Tlk2/Ern1/Aatk/Cdc42bpb/Akt1/Ripk1/Dapk1/Mast4/Lats2/Prkaa1/Trio/Csnk1e/Pim3/Pak2/Tnk2/Kalrn/Hunk/Dyrk1a/Rps6ka2/Pdpk1/Stk38/Pim1/Rock1/Stk32a/Rps6ka4/Mark2/Slk/Dclk2/Hipk1/Mos/Ripk2/Stk40/Pdik1l/Stk32b/Bmp2k/Cdc7/Ulk1/Taok3/Mapkapk5/Limk1/Fam20c/Lmtk2/Eif2ak3/Wnk1/Stk38l/Lmtk3/Smg1/Prkcb/Taok2/Ikbkb/Mast3/Pkn1/Sik3/Oxsr1",74
"GO:0035591","signaling adaptor activity","44/3482","117/28409",0.376068376068376,3.06827297407424,8.3785462140494,2.06812598388585e-12,1.15721049371067e-10,7.13453987742438e-11,"Irs1/Nos1ap/Frs2/Cdc42se2/Traf4/Sarm1/Spag9/Socs7/Grb2/Ripk1/Scrib/Mapk8ip2/Shank3/Mapk8ip3/Frs3/Socs6/Sorbs1/Sh2d3c/Traf1/Dab2ip/Traf6/Caprin1/Mavs/Spata2/Bcl10/Ripk2/Shb/Dab1/Ldlrap1/Magi2/Dok7/Pxn/Sh2b3/Sh2b2/Irak2/Shank1/Akap13/Gab2/Shank2/Fadd/Wwc2/Sh3rf1/Gab1/Gab3",44
"GO:0015631","tubulin binding","99/3482","397/28409",0.249370277078086,2.03456639905552,7.75856262338205,2.37411251487103e-12,1.27066630687228e-10,7.83402802389939e-11,"Dst/Arl4c/Clasp1/Kif21b/Camsap2/Fmn2/Kif26b/Vash2/Nedd1/Gas2l1/Kif3a/Kif1c/Spag5/Akap1/Mapt/Kif19a/Kif3c/Togaram1/Kif26a/Agtpbp1/Tppp/Jmy/Tbca/Map1b/Appl1/Haus4/Reep4/Dip2b/Tiam1/Dyrk1a/Ezr/Kifc5b/Kifc1/Kif6/Vapa/Mtcl1/Lrpprc/Cript/Mapre2/Trim36/Smc3/Camsap1/Spaca9/Kif5c/Agbl2/Rmdn3/Stard9/Map1a/Bcl2l11/Kif16b/Kif3b/Map9/Fhdc1/Dclk2/Arhgef2/Syt11/Trim46/Cgn/Cnn3/B4galt1/Kif24/Haus6/Pde4b/Macf1/Maco1/Pex14/Htt/Rita1/Clip1/Clip2/Trappc14/Snca/Rab11fip5/Alms1/Arl8b/Gapdh/Eml2/Clip3/Prc1/Whamm/Map6/Numa1/Stim1/Plk1/Arhgef7/Tubgcp3/Hook2/Map1lc3b/Spire2/Gas8/Ccsap/Dnm2/Spc24/Dixdc1/Kif23/Dag1/Map4/Clasp2/Mid1",99
"GO:0008017","microtubule binding","77/3482","279/28409",0.275985663082437,2.25171645678029,7.85277047503758,3.2046923703454e-12,1.64374012828966e-10,1.01341368378028e-10,"Dst/Clasp1/Kif21b/Camsap2/Fmn2/Kif26b/Vash2/Gas2l1/Kif3a/Kif1c/Spag5/Akap1/Mapt/Kif19a/Kif3c/Togaram1/Kif26a/Tppp/Jmy/Map1b/Haus4/Reep4/Tiam1/Ezr/Kifc5b/Kifc1/Kif6/Vapa/Mtcl1/Cript/Mapre2/Camsap1/Spaca9/Kif5c/Rmdn3/Stard9/Map1a/Bcl2l11/Kif16b/Kif3b/Map9/Fhdc1/Dclk2/Arhgef2/Trim46/Cgn/Cnn3/Kif24/Haus6/Macf1/Maco1/Pex14/Clip1/Clip2/Snca/Alms1/Gapdh/Eml2/Clip3/Prc1/Whamm/Map6/Numa1/Stim1/Plk1/Tubgcp3/Hook2/Map1lc3b/Spire2/Gas8/Ccsap/Dnm2/Spc24/Kif23/Map4/Clasp2/Mid1",77
"GO:0044024","histone kinase activity (H2A-S1 specific)","70/3482","250/28409",0.28,2.28446869615164,7.62403043175982,1.47868930270762e-11,7.00102512166569e-10,4.31633598077811e-10,"Stk17b/Pikfyve/Stk16/Speg/Pask/Mapkapk2/Nuak2/Akt3/Mark1/Nek2/Bcr/Stk11/Csnk1g2/Nuak1/Stk10/Obscn/Ulk2/Haspin/Wnk4/Tlk2/Ern1/Aatk/Cdc42bpb/Akt1/Ripk1/Dapk1/Mast4/Lats2/Prkaa1/Trio/Csnk1e/Pim3/Pak2/Tnk2/Kalrn/Hunk/Rps6ka2/Pdpk1/Stk38/Pim1/Rock1/Stk32a/Rps6ka4/Mark2/Slk/Dclk2/Hipk1/Mos/Ripk2/Stk40/Pdik1l/Stk32b/Bmp2k/Cdc7/Ulk1/Taok3/Mapkapk5/Limk1/Fam20c/Lmtk2/Eif2ak3/Wnk1/Stk38l/Lmtk3/Smg1/Taok2/Ikbkb/Mast3/Sik3/Oxsr1",70
"GO:0140995","GO:0140995","70/3482","250/28409",0.28,2.28446869615164,7.62403043175982,1.47868930270762e-11,7.00102512166569e-10,4.31633598077811e-10,"Stk17b/Pikfyve/Stk16/Speg/Pask/Mapkapk2/Nuak2/Akt3/Mark1/Nek2/Bcr/Stk11/Csnk1g2/Nuak1/Stk10/Obscn/Ulk2/Haspin/Wnk4/Tlk2/Ern1/Aatk/Cdc42bpb/Akt1/Ripk1/Dapk1/Mast4/Lats2/Prkaa1/Trio/Csnk1e/Pim3/Pak2/Tnk2/Kalrn/Hunk/Rps6ka2/Pdpk1/Stk38/Pim1/Rock1/Stk32a/Rps6ka4/Mark2/Slk/Dclk2/Hipk1/Mos/Ripk2/Stk40/Pdik1l/Stk32b/Bmp2k/Cdc7/Ulk1/Taok3/Mapkapk5/Limk1/Fam20c/Lmtk2/Eif2ak3/Wnk1/Stk38l/Lmtk3/Smg1/Taok2/Ikbkb/Mast3/Sik3/Oxsr1",70
"GO:0061659","ubiquitin-like protein ligase activity","91/3482","366/28409",0.248633879781421,2.02855826844066,7.40213348620012,2.14856622076426e-11,9.79587043615115e-10,6.03943955232372e-10,"Zfp451/Rnf149/Trip12/Asb1/Rc3h1/Shprh/Fbxo30/Sh3rf3/Egr2/Rnf185/Rnf215/Znrf3/Trim41/Trim7/Rffl/Med1/Smurf2/Trim47/Rnf157/Cbx4/Trim9/Ubr7/Trim27/Nhlrc1/Rnf44/Med10/Zmiz1/Rnf31/Rnf19a/Ubr5/Mgrn1/Bfar/Atg3/Ltn1/Traf7/Stub1/Neurl1b/Marchf2/Rnf125/Rnf138/Rnf14/Nedd4l/Ark2c/Peli3/Syvn1/Prpf19/Dtx4/Marchf5/Nt5c2/Med27/Ubr3/Traf6/Rnf114/Siah2/Wwp1/Rnf38/Rnf20/Bspry/Trim62/Rnf19b/Fbxo6/Fbxo2/Mib2/Ube3c/Maea/Rnf10/Dtx1/Smurf1/Trim24/Znrf2/Herc3/Rmnd5a/Pdzrn3/Mkrn2/Trim28/Irf2bp1/Ube3a/Trim72/Cul4a/Rnf122/Sh3rf1/Siah1a/Amfr/Znrf1/Rnf166/Med17/Rnf26/Fbxl22/Nedd4/Lonrf3/Rnf128",91
"GO:0051015","actin filament binding","64/3482","222/28409",0.288288288288288,2.35209132164905,7.55888592050019,2.775585612532e-11,1.22026638893817e-09,7.52329784449462e-10,"Myo1b/Eef2/Gas2l1/Gas7/Myo1c/Myo18a/Myo19/Ppp1r9b/Limd2/Sptb/Sipa1l1/Syne3/Dbn1/Flnb/Vcl/Fermt2/Ajuba/Myo10/Mtss1/Plec/Myh9/Pick1/Lima1/Ezr/Afdn/Svil/Ablim3/Pstpip2/Cfl1/Add3/Ablim1/Phpt1/Abl1/Aif1l/Fmnl2/Itprid2/Tpm3/Cnn3/Ctnnal1/Macf1/Espn/Klhl17/Actr3b/Ablim2/Coro1c/Hip1r/Hip1/Micall2/Fscn1/Flnc/Antxr1/Sptbn4/Actn4/Coro1a/Fhod1/Cotl1/Panx1/Pstpip1/Coro2b/Kbtbd13/Tln2/Myo1e/Twf2/Clasp2",64
"GO:0001221","transcription coregulator binding","49/3482","150/28409",0.326666666666667,2.66521347884358,7.64252483323822,4.67123666115227e-11,1.98285942409601e-09,1.22249061077705e-09,"Esr1/Foxo3/Tfam/Med1/Rara/Hdac5/Baiap2/Ahr/Hif1a/Fos/Thrb/Crebbp/Hes1/Elob/Ppard/Wiz/Ehmt2/Six3/Epas1/Gata6/Hdac3/Smad4/Nfatc1/Fam89b/Lcor/Ehmt1/Rxra/Cdk9/Nfe2l2/Chd6/Foxo1/Nr4a3/Klf4/Per3/Trp73/Pclo/Hnf1a/Foxp2/Ezh2/Cbx3/Gata2/Foxp1/Chd4/Med25/Ctbp2/Jund/Zbtb16/Smad3/Rora",49
"GO:0046982","protein heterodimerization activity","81/3482","316/28409",0.256329113924051,2.09134227382779,7.29130333238705,5.34418562725662e-11,2.1928975023843e-09,1.35198520605334e-09,"Hes6/Bok/Adora1/Atf6/Kcnk2/Atf3/Tcf3/Abtb3/Ddit3/Bcl11a/Atp1b2/Nfe2l1/Fzd2/P4hb/Ahr/Hif1a/Zbtb1/H2ac13/H2bc14/H2ac23/H2ac12/H2bc12/H2ac11/H2ac8/H2bc1/Macroh2a1/Pik3r1/Zhx2/Syt10/App/Sim2/Taf11/Gabbr1/Zfp318/Tfeb/Vapa/Epas1/Snx2/Trmt112/Smc3/Adra2a/Adrb1/Taf3/Miga2/Nr4a2/Abtb2/Psmf1/Ralgapb/Kcnb1/Cebpb/Mef2d/Atp1a1/Bcl10/Gabbr2/Rcc1/Fzd1/Adra2c/Hnf1a/Hip1r/Ran/Fzd9/Hip1/Pdgfa/Irak2/Phb2/H2aj/Bhlhe41/Npas1/Usf2/Cebpa/Bax/Fzd4/Tenm4/Bmal1/Ikbkb/Pik3r2/Nae1/Qtrt1/Pafah1b2/Gtf2a2/Mapk6",81
"GO:0019887","protein kinase regulator activity","67/3482","243/28409",0.275720164609054,2.24955030338271,7.31128982168962,8.36769779460954e-11,3.32278580166592e-09,2.04859426482631e-09,"Cdk5r2/Cd24a/Stk11/Agap2/Spred2/Sh3bp5l/Gprc5c/Socs3/Rptor/Prkar2b/Sav1/Calm1/Gskip/Ccnk/Akt1/Cks2/Macroh2a1/Ccno/Sh3bp5/Ajuba/Deptor/Trib1/Ankrd54/Mapk8ip2/Camk2n2/Pak2/Ccnf/Cdkn1a/Pim1/Daxx/Vegfa/Ccnd3/Kat2b/Spdya/Alk/Hbegf/Spry4/Afap1l2/Dab2ip/Prkra/Bmp2/Ccne2/Cdkn2a/Cdkn2c/Camk2n1/Dbf4/Prkag2/Mob1b/Tesc/Hspb1/Prkrip1/Smo/Htra2/Wnk1/Tgfb1/Ccne1/Akt1s1/Pde8a/Wnt11/Parva/Mob2/Ccnd1/Nrg1/Dus2/Parp16/Topbp1/Prkar2a",67
"GO:0005096","GTPase activator activity","66/3482","238/28409",0.277310924369748,2.26252902079844,7.31018592167559,8.80370180006576e-11,3.3866740362128e-09,2.08798322297612e-09,"Tbc1d8/Agap1/Rabgap1l/Stxbp5/Bcr/Agap2/Flcn/Arhgap44/Rap1gap2/Sgsm2/Abr/Llgl2/Tbc1d16/Arhgdia/Asap2/Sipa1l1/Tbc1d7/Rasa1/Arhgap22/Dock5/Tbc1d4/Asap1/Arhgap39/Rangap1/Prr5/Acap2/Syngap1/Ralbp1/Arhgap12/Arhgap26/Rin1/Sipa1/Cdc42ep2/Arhgap19/Usp6nl/Garnl3/Dab2ip/Ralgapb/Arhgap29/Rap1gap/Arhgef19/Agap3/Depdc5/Tbc1d1/Evi5/Pgam5/Stard13/Srgap3/Sipa1l3/Tbc1d17/Wnt11/Arrb1/Rabep2/Tbc1d10b/Evi5l/Grtp1/Rasa3/Dlc1/Gmip/Arhgap10/Sipa1l2/Arhgap42/Arhgef12/Arhgap20/Tbc1d2b/Rasa2",66
"GO:0016922","nuclear receptor binding","50/3482","158/28409",0.316455696202532,2.5819040417627,7.4523196173092,1.07793114713122e-10,4.02100982460162e-09,2.47906971955857e-09,"Ncoa2/Arid5a/Trip12/Esr1/Nrbf2/Cry1/Med1/Ncoa1/Hif1a/Uimc1/Pik3r1/Hr/Med4/Tob2/Rarg/Ets2/Taf11/Daxx/Rxrb/Rnf14/Ppargc1b/Lcor/Rxra/Nr4a2/Lrp2/Pcna/Src/Ncoa3/Cebpb/Gtf2b/Nr4a3/Arid1a/Slc30a9/Ncor2/Foxp2/Trim24/Foxp1/Fkbp4/Actn4/Med25/Arrb1/Taf10/Prkcb/Tacc2/Ctbp2/Tacc1/Jund/Pkn1/Med17/Smad3",50
"GO:0061630","ubiquitin protein ligase activity","86/3482","349/28409",0.246418338108883,2.01048206988376,7.09900035794977,1.23448626346779e-10,4.46956644214367e-09,2.75561794414946e-09,"Rnf149/Trip12/Asb1/Rc3h1/Shprh/Fbxo30/Sh3rf3/Rnf185/Rnf215/Znrf3/Trim41/Trim7/Rffl/Med1/Smurf2/Trim47/Rnf157/Trim9/Ubr7/Trim27/Nhlrc1/Rnf44/Med10/Rnf31/Rnf19a/Ubr5/Mgrn1/Bfar/Ltn1/Traf7/Stub1/Neurl1b/Marchf2/Rnf125/Rnf138/Rnf14/Nedd4l/Ark2c/Peli3/Syvn1/Prpf19/Dtx4/Marchf5/Nt5c2/Med27/Ubr3/Traf6/Rnf114/Siah2/Wwp1/Rnf38/Rnf20/Bspry/Trim62/Rnf19b/Fbxo6/Fbxo2/Mib2/Ube3c/Maea/Rnf10/Dtx1/Smurf1/Trim24/Znrf2/Herc3/Rmnd5a/Pdzrn3/Mkrn2/Trim28/Irf2bp1/Ube3a/Trim72/Cul4a/Rnf122/Sh3rf1/Siah1a/Amfr/Znrf1/Rnf166/Med17/Rnf26/Fbxl22/Nedd4/Lonrf3/Rnf128",86
"GO:0000287","magnesium ion binding","65/3482","236/28409",0.275423728813559,2.24713173804262,7.19037418776268,1.67071693190465e-10,5.87615012335605e-09,3.62281776813007e-09,"Farsb/Nuak2/Mark1/Map3k5/Pdxk/Stk11/Dyrk2/Cdk2/Arf1/Plscr3/Xylt2/Ern1/Prpsap1/Sphk1/Foxk2/Cdc42bpb/Tdp2/Tppp/Mast4/Hacl1/Atp8a2/Extl3/Rap2a/Polq/Rps6ka2/Pgp/Nudt3/Stk38/Msh6/Map3k8/Nudt8/Rps6ka4/Mark2/Pgm5/Endog/Ncs1/Abl1/Dut/Kcnip3/Prkacb/Gem/Pdp1/Adprs/Atp8a1/Tesc/Ran/Snca/Wnk1/Stk38l/Ppm1n/Ilk/Wee1/Plk1/Dctpp1/Map2k7/Lig4/Atp11a/Mast3/Prkaca/Sik3/Rexo2/Idh3a/Pif1/Oxsr1/Atp11c",65
