"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007612","learning","155/10656","206/28928",0.752427184466019,2.04262514942127,11.468595309273,2.30447308991812e-29,1.44871587133506e-27,4.3383805134086e-28,"210933/98388/12912/13798/12227/19225/12290/21960/98660/20393/27403/268354/22333/14799/432572/195018/83429/216963/18015/18121/217124/18013/19049/12921/70207/19088/15251/110893/14281/18191/19141/218038/195208/20238/15466/51791/18212/218461/15357/11843/63985/319984/15558/18163/11838/60597/58234/223864/11419/18574/14811/12846/12667/545156/13490/11820/104015/50873/240057/268934/20807/18189/104027/246317/225872/225870/14283/18190/67979/66673/14810/13166/64930/66860/21375/75786/12064/17536/27103/214230/17754/320974/18795/241656/20614/57138/99296/18216/16536/12918/26570/12038/11444/64378/76376/16476/53418/19063/13844/15565/56717/19699/15194/13492/11980/231380/15932/53324/114142/19242/320127/109880/21336/108073/15465/12288/319352/14812/16653/381979/110891/232975/71722/243961/110886/14402/22215/11441/108071/18479/12752/101489/13491/210274/26889/94109/22335/72108/18032/234593/52335/57340/11606/16412/76898/214162/20897/20320/56469/21983/64085/12424/14168/245537/108012",155
"GO:0071560","cellular response to transforming growth factor beta stimulus","196/10656","281/28928",0.697508896797153,1.89353766577966,11.4942916006143,2.47971724607344e-29,1.54403727188839e-27,4.62383366185122e-28,"98403/12633/12912/22409/20872/226352/74117/11545/21808/16798/17684/19272/14360/52463/93759/20869/16969/58250/216190/11783/380664/14479/16971/22433/114716/50724/216805/23939/216869/12928/18099/12842/16400/20848/66313/20682/217351/20666/52592/238247/19042/53618/56217/12192/14281/21809/94246/14538/56320/17129/26401/328365/171463/22418/75901/12166/50527/218952/50523/210925/21807/24064/13132/14573/75766/14083/20289/66513/19013/22408/12914/246154/12929/224105/16419/80859/12394/18607/56424/12005/15516/76905/65960/268977/12193/68010/21417/269003/14815/14119/225631/12683/52662/102465187/17128/17131/17126/107392/17826/16998/17283/107321/107765/14718/241226/24136/269275/11477/114715/14118/67326/12156/107586/20779/65112/20482/24063/50706/55994/94093/114249/12167/53378/26409/21812/16476/19646/433759/74777/22417/70673/20481/100952/22612/78558/19017/68939/21814/19303/71954/75788/170676/12390/12389/22413/15258/22793/22421/19016/54611/20678/21803/108075/386655/20190/101809/56330/16001/18550/69710/20679/21804/56213/12577/12827/26356/20377/11502/353310/102141/69260/15446/60406/23886/17125/67903/23863/12562/12560/20340/80707/71785/23988/13433/13430/80288/214162/20466/17127/17130/235505/21813/17986/22289/12705/245688",196
"GO:0010810","regulation of cell-substrate adhesion","171/10656","235/28928",0.727659574468085,1.97538815411156,11.4651354336701,2.92965562671242e-29,1.80698947994772e-27,5.41128050216991e-28,"26921/14369/12043/76707/226352/22288/110829/94214/13144/16971/319922/50932/12928/67811/18015/12842/16400/16480/72349/16416/70450/11465/18453/170758/108903/16413/64075/110616/192119/68732/68750/14538/18003/18081/56320/20745/218397/18708/56838/268709/18792/22330/218952/19229/68813/13829/380924/13132/268780/14083/22122/17886/16852/110253/18591/14114/22408/16402/67451/68606/12929/20440/12053/30060/56637/13837/64074/12305/22339/13640/74199/18754/19877/225341/225392/24066/225631/11854/58859/12631/17283/107351/16452/19211/16825/20874/20163/30963/18128/64930/16403/19271/17242/56348/14260/23892/19262/16449/74030/20779/58231/20971/277360/19246/50706/18167/11490/20194/12977/211556/114249/16007/100862177/21754/230379/12578/11426/107581/22417/108911/14726/230959/18762/100504239/100042493/18829/12571/100952/12182/77569/16542/23790/19247/19353/19242/109880/13835/109648/68169/56753/14115/60595/20130/23991/29875/14366/16202/330662/69697/11601/50768/12317/12927/12554/244667/18186/16412/13430/21838/244895/235431/17127/74769/13138/29873/76499/12361/16728/192176/14758/11856",171
"GO:0048762","mesenchymal cell differentiation","186/10656","263/28928",0.707224334600761,1.91991230774501,11.4446915159702,4.12456529742119e-29,2.52022503874203e-27,7.54716325942293e-28,"98711/20353/20846/18187/13869/22409/13838/12043/76707/226352/72674/93840/226778/21808/17684/15214/80294/21859/17311/114774/15364/114716/68585/15384/19052/76566/18121/12842/83395/12006/20682/192173/19878/15375/15251/21809/192119/14538/20354/18570/14165/71228/171463/218850/22418/12166/218952/12159/66214/13618/24064/65100/13132/14573/20356/14042/14083/246154/20583/12667/15205/20357/56637/207806/13837/21844/22084/79043/20681/18132/22339/66515/76905/20359/18188/106628/50758/225055/68010/19877/12558/106957/20358/21453/52662/17128/17131/17126/18018/12631/66072/19211/18504/26456/70769/18569/21416/18128/56177/69601/241324/24136/11477/20378/17242/18508/23892/114715/214968/20017/12156/16449/107586/71878/20613/22722/12162/13616/16776/15213/24063/97064/20319/20351/13636/11490/20360/16842/53378/384009/21812/100182/67525/67898/100169/22417/14726/71890/56717/108151/20346/20348/231225/19664/21814/23790/231858/22413/319757/14056/20355/72103/243574/19713/21849/629378/21803/101809/20352/22411/26417/67773/21804/14183/14170/20377/14182/353310/11606/18186/80288/102693/17967/20361/17127/19378/20347/20350/13138/76499/21813/12387/54644/192176/72345/13641",186
"GO:0009101","glycoprotein biosynthetic process","213/10656","314/28928",0.678343949044586,1.84151030010903,11.4496110628043,4.28100433802541e-29,2.5915931816676e-27,7.76088505723905e-28,"211673/280645/50785/320011/98388/72050/70827/12168/69080/74241/64294/227327/51801/20452/12043/107895/66967/57370/93840/212898/319415/17155/53374/52463/70377/80294/27403/58250/114774/21664/216395/53625/17308/14584/103534/171212/54710/15478/56321/217119/12775/268510/76025/217664/53618/108760/19164/217734/97884/14538/218271/218476/73068/78754/13135/54616/16432/338337/66435/50787/68059/70551/66629/14042/20442/239528/17309/29858/239559/223827/27426/208211/54128/20440/268880/93961/56175/328779/76483/54218/73836/17158/71685/18145/71367/56386/14423/15200/78923/15531/225742/108902/22340/72727/77125/76055/21416/241230/227619/11305/227697/57170/99011/99412/20448/50935/14594/271786/241391/14425/26877/228366/228368/14043/72136/56398/18795/20014/170789/56336/13480/66248/66059/68563/66789/66357/214133/67547/12167/23908/26938/20447/14595/230145/246179/230379/320438/53418/20441/56219/230815/13200/18829/100910/67695/15476/22235/231293/21982/231605/109154/231727/212996/26433/59031/381694/94192/20454/57377/194388/14583/103963/101351/232313/78752/330406/20449/387314/243853/68947/233115/269941/20450/11595/140481/381903/66333/272411/233733/233781/195646/233824/628779/330671/16337/171167/108150/270049/234356/16453/16795/97440/20444/117148/108148/14241/244745/76898/20443/16430/13478/102580/68304/93683/15450/235534/331026/68292/12387/215494/60322/50786/67574",213
"GO:1903828","negative regulation of protein localization","181/10656","254/28928",0.71259842519685,1.93450143056442,11.4237436474329,5.06425050399228e-29,3.03762108211941e-27,9.09657743836373e-28,"18777/21749/26921/22218/93691/12021/69660/16367/98496/16324/72585/226418/226849/16798/54198/94221/93759/14687/70377/22213/18641/59090/216169/59004/216440/17938/13650/16160/20787/116891/76281/19062/18015/103743/67300/11640/56013/69847/17762/74370/14226/26950/19878/16413/207304/11845/18222/12652/17169/11651/14569/11472/193385/109254/26914/218461/14062/15357/218490/75597/20620/18300/68966/50523/13829/380918/76273/68889/13132/22631/19387/223775/68606/11773/207227/56637/13490/11820/16509/16522/50873/215445/224647/106522/104215/12385/15183/65113/83814/226016/226154/11551/209630/72080/64436/107951/269275/228355/56398/17754/14118/386649/12048/68728/18769/16500/18767/208188/56458/67890/13175/16159/70762/229603/15107/19055/19218/68053/269523/22166/56079/12578/230514/55948/56717/57320/24111/13121/231070/19822/57915/19712/15932/68420/29867/75387/18125/19247/67151/56334/14371/16543/12922/18575/20019/52055/67767/232341/11816/21803/16514/27414/75744/269951/70178/233489/22228/18576/29810/13491/233977/20377/67384/75767/52065/17773/110385/65114/14681/78688/66894/13663/72169/235406/20466/12988/18007/235431/245038/94275/14758",181
"GO:0033673","negative regulation of kinase activity","146/10656","191/28928",0.764397905759162,2.07512224266151,11.3843850657136,5.2028495836086e-29,3.09238459796664e-27,9.26057437848038e-28,"108900/19735/51810/69726/19165/108909/63953/226849/16798/21929/18768/93759/110532/59090/17873/69754/18016/268373/18148/19062/18015/217039/320472/69802/56013/28084/69847/72349/71059/17762/18750/19084/208092/16413/18755/110893/19164/66787/11651/19720/94245/23882/51791/26914/15357/68045/18753/24056/67296/16475/50523/19645/24064/100037258/97998/211770/18810/83383/83945/68606/77446/75296/50873/18607/22084/19252/106504/12575/18519/14154/64144/20541/56468/11789/24066/16973/17283/14682/19211/70769/18569/11757/69601/19271/19099/15259/114715/56398/12156/228775/66971/19281/18769/52840/19246/229007/18767/24063/97064/20319/14466/56417/17096/21754/230126/12578/12580/70012/13844/74155/57320/108099/231125/231474/23790/15507/66801/11461/12389/13835/13197/19016/319801/12576/19277/11816/80794/18226/67605/69903/22088/11819/18817/78388/12577/384783/20377/12367/320795/11606/66917/72828/21838/235584/56032/97541",146
"GO:0009895","negative regulation of catabolic process","240/10656","367/28928",0.653950953678474,1.77529027665267,11.414750551348,6.38060560933432e-29,3.75823418683133e-27,1.12545532796224e-27,"18777/214855/68833/75388/18173/20720/208727/12043/17164/17248/381290/11539/17928/56207/104009/21945/51810/19165/22033/21929/14360/103213/54198/74747/19205/12696/52551/21859/216439/67588/74203/13649/15384/19052/73158/216805/237782/20185/52892/53422/78246/280408/216963/67811/18126/70439/22057/18673/20848/56208/24086/12006/14813/72344/21858/74370/68837/71169/59027/19164/217827/192119/70369/11651/217980/19720/15216/666794/12328/77134/210106/100715/15357/218693/14198/56291/14463/210376/11549/219158/105689/105787/14573/223453/114128/78803/18458/54375/68135/14083/107831/223649/17309/12257/19013/223870/22408/252870/14811/74374/74108/208643/319765/100502698/67846/30940/22084/224650/110147/13001/224727/15516/22339/11682/225020/72416/59025/18145/56698/12683/17128/11474/19697/14705/226089/24069/11551/13434/22030/64930/99412/69601/76747/57438/78830/171543/17754/13010/228769/13555/19025/56190/14359/12457/72162/94232/74645/229663/269473/99890/210529/52187/12801/545622/12578/16847/230674/22608/76574/54170/230753/242669/619605/100342/67025/68943/71890/56717/57320/13368/13121/381633/100855/19017/11991/100503670/100756/100705/17425/66117/15258/317757/140488/20617/56150/64704/26903/56353/232341/319801/232533/320204/18752/22695/69903/75744/18550/70461/66333/18576/15568/67031/211323/244416/234344/211134/15368/74841/67903/18747/65114/80750/214627/102122/13000/93739/20539/53325/12398/23988/117149/235180/20660/16154/11814/235344/17127/235439/320528/212943/56403/71472/83669/20588/72330/15185/192176/245474/94190/18639",240
"GO:0010948","negative regulation of cell cycle process","221/10656","330/28928",0.66969696969697,1.81803621803622,11.4134629052383,6.44856596473193e-29,3.76435038191226e-27,1.12728690736855e-27,"109019/12021/227292/227331/12043/214498/108989/71449/226591/66977/208768/19130/76843/18005/67141/327762/93759/12534/71733/15468/208266/56371/12952/69754/327799/12905/368203/52679/17245/52468/723962/21853/69917/15574/68145/18148/70385/12450/19360/216810/20877/14841/68729/83560/71943/23834/59036/12192/71375/26931/74335/16323/238555/19134/20184/26914/14451/218294/268697/268709/218914/12159/67153/72400/219158/19645/66214/56419/19355/78803/19357/105837/15499/13972/13383/209200/60364/20112/268930/12449/193838/19252/26416/106504/12575/57261/100502766/240087/14991/71702/18519/12193/17685/225182/11789/225372/70799/66468/52004/19367/71711/18426/225849/17283/16319/28000/19211/69601/12298/11477/50915/66442/65964/11909/104418/26427/74268/27103/12236/76464/72008/27223/13555/19650/75425/12162/56190/66371/20674/269424/229841/17096/17451/16600/66209/214444/18392/12795/107995/52276/269582/19891/68592/107976/14184/11787/12753/70681/18764/50883/330177/19247/231724/208628/22385/70103/76854/17120/100683/12190/12366/14056/93695/56150/24100/22591/17193/72440/381979/378430/108961/77011/12144/11785/117229/22390/74996/18817/30949/14183/12237/71007/75770/12443/244281/234069/99375/21951/18004/68251/93762/26992/19651/116733/234736/56453/76454/67177/12581/67629/235041/12649/102423/15270/382073/235323/26951/11920/14155/68014/66131/67941/22137/235559/54369/235661/69274/387218/14199/56292/54601",221
"GO:0061448","connective tissue development","223/10656","334/28928",0.667664670658683,1.81251910593228,11.4057833857571,7.02826363366279e-29,4.06644138379534e-27,1.21775224579532e-27,"17978/214855/212712/12633/12168/93691/16147/18159/73234/14633/269120/226525/18933/11545/338366/21808/12490/12902/18605/93759/71371/12833/16969/58250/15364/114679/22433/268396/14172/216795/216820/22187/76566/18121/12842/21833/19401/15485/16416/18750/12006/20682/17977/80913/17182/18109/67216/15902/15375/15251/20773/192119/14634/12161/15904/26564/17129/105171/218772/21834/22418/12166/12159/69890/14180/13592/20855/213053/12153/19645/16840/105787/666173/239405/83925/14042/20289/18591/214685/22422/12824/22410/19411/20583/12394/18763/20681/19015/26416/12411/12815/12488/12393/20807/65960/106522/21417/210719/13653/18596/13521/240396/17131/329003/16973/19697/16998/26379/14705/16889/30838/18128/12831/20204/227731/13392/11909/69605/20378/68427/17242/14043/23892/12156/57329/72043/20613/18019/12162/14683/81004/18706/229227/14173/70804/55994/229285/68259/381489/20319/17261/16905/21827/16194/19885/22414/12977/12167/16007/242291/242316/230103/21812/373864/18028/18027/14916/230709/15530/18509/74155/15208/55982/22171/14284/14184/59056/231225/19017/110075/19092/666279/15932/63873/19247/73121/18984/232685/208647/231991/13666/22421/19016/20678/243853/319197/21803/13549/68667/269941/69170/11595/56788/20679/26417/15461/14182/234356/16956/12845/16795/18997/17125/26383/58994/20340/17132/71785/59035/12023/20660/70661/235320/110446/17127/108153/70235/109685/19228/21813/12387/72345/108012",223
"GO:0018209","peptidyl-serine modification","164/10656","224/28928",0.732142857142857,1.98755898755899,11.3310877987441,1.24718303911505e-28,7.15270413134581e-27,2.14197641066851e-27,"72050/12747/18711/12283/12043/17164/19225/16589/23797/69726/215748/16798/216021/12534/103136/56480/12566/170835/12323/13649/15944/216742/16145/22416/23939/216869/19062/12569/217039/24086/78943/18750/268510/74370/18760/108760/12062/17169/11651/19766/20963/18193/18212/238871/20620/22418/18753/13829/24064/105787/78757/29857/26404/68606/208643/71751/224105/56637/11820/338467/13548/20112/18763/12005/26416/106763/18754/18189/19877/14423/12322/17131/110355/13728/19211/667663/66617/227743/59126/271786/14425/53416/329421/228140/12505/15259/12064/11998/215653/12995/21969/58231/18534/13175/56426/329679/20319/70762/29815/108058/192656/21812/22166/17346/269582/18386/68943/71890/56717/57320/18762/15234/20817/231474/22241/50883/18125/58805/231876/12389/17295/15258/109880/20617/13197/13666/19713/232341/232430/381979/101540/80297/11652/269881/26411/12028/17872/11441/18213/18479/109689/16202/233789/18817/101490/75770/16150/67384/21951/18747/108148/11606/68304/11920/83946/22137/17973/102626/76500/245038/333433/15185/23963/19108",164
"GO:0050770","regulation of axonogenesis","138/10656","178/28928",0.775280898876405,2.10466646421703,11.2895857561359,1.31157740840252e-28,7.45660269229189e-27,2.23298304771505e-27,"70827/12168/17756/13838/59041/74117/21960/18845/338362/20869/54712/16971/13169/14025/68585/320027/22416/22368/18208/13643/18377/11858/17762/18080/217692/19164/217715/20354/56320/18212/17755/22418/16554/18040/76965/20356/14083/140570/239667/65079/13845/71751/224105/56637/19876/268902/21844/13508/24001/27279/22084/240057/22339/20807/19280/13640/12558/17919/17196/13728/14297/19211/20562/319740/71653/22352/99152/14810/99412/24136/108699/228357/241568/12064/214968/11538/12561/20482/229285/12904/360213/13636/20360/229715/13841/13131/11426/13844/70433/20346/20563/52822/22241/16885/11423/75788/74132/243743/109880/20355/18844/22421/67784/20315/19713/381979/232906/11816/269878/20430/244058/18213/233489/18479/17760/16202/75770/18997/12286/71955/244667/18186/330914/21838/330938/20361/320563/26395/20616/20187/23999/20350/235611/54214/67095/15185/14168/16728",138
"GO:0045598","regulation of fat cell differentiation","122/10656","151/28928",0.80794701986755,2.19334566354434,11.2276207623894,1.64361760252921e-28,9.26376886666892e-27,2.77416401152842e-27,"12912/20668/19225/51810/63953/18605/93759/17385/237523/24117/13198/22433/268396/22416/216805/56310/217166/12006/210029/217410/14245/15902/64010/59036/12192/81703/13386/11651/68750/15904/22418/218952/21821/268752/15558/12224/50933/223435/56274/22762/22410/22408/29813/20583/15205/20656/12005/19015/26416/18712/73242/22339/106565/63856/12193/210719/240396/207259/225791/16973/240514/21416/20378/14118/12156/16449/228775/228790/13555/58231/12608/12162/72007/12457/56458/97064/20319/22724/19885/20661/12395/100201/230738/384061/56717/70673/242864/231070/74596/14747/63873/20602/76854/70717/236266/14461/19016/232339/22419/232430/109593/21803/22695/12606/435965/68667/66273/11865/53322/68952/21804/20377/16956/26383/22601/59035/235320/17127/19883/209446/15185/67043",122
"GO:0006644","phospholipid metabolic process","236/10656","361/28928",0.653739612188366,1.77471654479965,11.311491534452,1.9731638723239e-28,1.10261071771399e-26,3.3019206500427e-27,"269180/16329/241062/15926/18711/13869/18802/74205/16331/227333/27392/240752/214253/11758/67556/320404/12334/226844/226856/103199/69836/69718/28169/216152/18717/212862/216439/117150/13139/170835/216739/11840/216820/320207/11688/70310/18806/19062/170749/56077/108083/66612/56208/71795/27404/14428/74451/238011/68671/668212/14245/67216/24057/81535/20773/104718/104816/17101/14593/218121/19210/210992/218442/15212/69048/18708/19012/208715/66082/18753/114874/219024/105501/16475/210376/15558/380921/268783/100503915/14731/18591/12651/77626/110197/27281/239827/72084/13026/104015/56176/20975/321007/68262/27410/67078/14755/271424/19015/55979/193742/224792/30960/225010/18701/225049/106861/225326/18596/114663/12660/18563/18797/14705/76303/18719/208449/19211/74055/84095/14732/433256/18947/18718/241274/11305/64436/67512/227697/227733/104418/99010/56398/211429/329502/110911/74182/18795/18798/76192/228812/18803/13480/16592/18805/18706/269437/110196/68563/107650/18720/194126/66659/99712/74442/54673/242291/72519/272031/67063/52076/67916/100102/76574/230779/14077/100340/230801/18781/18780/18707/269615/242864/84652/97212/28042/665270/320951/67073/231293/73472/231510/74596/17855/71772/20778/18590/18979/320127/20617/232086/68971/214932/14792/12034/75320/233011/22260/56632/233315/78610/16332/233575/67420/18704/233789/56209/12752/52858/101490/212111/27388/50767/26889/52123/102247/71910/71780/26457/234515/16816/58994/234729/234779/192156/16835/235044/66268/11920/15450/55981/22038/74769/75669/76500/18799/66826",236
"GO:0051648","vesicle localization","164/10656","225/28928",0.728888888888889,1.97872539205873,11.2549670989098,2.93161085095655e-28,1.62431116470796e-26,4.86422496233647e-27,"26754/116837/70827/17756/381269/26554/19329/16560/20479/76707/68428/226407/103967/52906/216131/20869/11776/108030/16572/69654/14533/16886/56418/103583/11840/216856/16562/17913/66196/59045/15114/27419/77097/52639/70450/53413/15239/20969/217449/380752/19164/68581/17828/94245/16553/67511/18570/11774/66975/27062/55946/16554/12934/219228/319613/210998/76510/105782/66251/54526/66994/67581/104015/50873/545192/100502766/18189/16573/12558/11777/17919/27060/12794/26412/19211/107371/73689/107338/21416/213993/20844/227648/30931/13429/20910/16574/16401/228355/77038/19419/56398/20614/433485/12048/228785/50518/20971/11981/192167/360213/20615/20912/214459/211556/53378/22249/21754/27096/67898/74772/16561/18762/26875/50791/13016/15194/117197/56041/75665/77573/13426/320405/73178/20617/13191/75914/19349/20965/232946/60595/22088/11778/233405/233489/17921/12752/207425/14183/64933/19339/382018/58994/12560/116733/59005/102058/13430/26395/208898/17918/208943/20616/68861/12217/18571/76499/245049/12387/67095/17281/20964/245537/110380/108012",164
"GO:0045664","regulation of neuron differentiation","176/10656","247/28928",0.712550607287449,1.93437161858214,11.2622906368457,2.97213659521414e-28,1.63292681172353e-26,4.89002571171897e-27,"320705/227292/12043/14633/74117/171469/12316/215378/240843/110648/18514/19130/15214/56484/21907/12484/11925/19205/21423/15353/114606/17172/216233/14561/74203/319922/14025/68585/22416/22671/387208/387150/18015/20304/67468/70834/18053/19014/18013/19401/20682/21858/170758/17977/18109/15902/20666/15375/50779/18222/192119/69952/58208/14634/12161/15904/18014/17755/12159/239102/668253/12934/13618/387609/208643/71751/104156/12053/74143/15205/56637/212547/11820/21844/18546/13388/30957/20681/18131/21815/11682/20473/21417/19877/225164/30948/21413/19211/16814/56392/18128/13392/18508/12064/27103/17005/12010/11552/12156/16449/13436/228839/12162/723951/15213/192167/13605/20674/14173/20319/16800/13638/210529/11924/13684/19218/242316/69807/214444/76804/13131/230674/16918/110351/17965/242748/56717/69743/22062/15208/19699/14184/11553/19712/12704/14357/22628/75104/19353/12389/11921/14461/243547/20315/19713/13498/20678/243937/723968/20408/233552/11785/64297/233812/20377/14182/67207/80857/18997/12317/58198/16373/11906/16412/94226/57810/13209/330938/66867/20466/12175/21406/68134/20675/14265/17954",176
"GO:0040013","negative regulation of locomotion","235/10656","360/28928",0.652777777777778,1.77210543877211,11.2575453171426,3.54277108876592e-28,1.9302197815293e-26,5.78031072377597e-27,"56363/16011/13838/52392/12043/76707/14270/381290/11539/72674/338366/63953/17684/19272/56484/52463/110279/110532/12798/260315/237542/19279/117600/16971/67588/12512/56218/16009/50724/22416/11932/12928/109934/18015/18121/18053/16480/20848/72349/15184/11818/14674/26941/192662/11852/16413/52592/238247/105940408/238328/217835/14026/212539/11651/69237/94246/193385/18003/109254/56320/78771/105171/56838/66082/19270/71228/22418/64652/12166/11792/20855/380916/66214/13134/76108/223255/19219/20356/211770/14083/107831/17886/105844/18591/14114/106014/77044/668225/67451/12667/20440/56637/19876/268902/17356/19252/19015/13001/20807/19274/246707/13078/269003/12385/22240/52662/23789/107392/12631/107351/77125/19091/19211/14102/20562/18128/353156/227733/15139/69601/24136/269275/18024/19271/23892/114715/54485/228564/214968/18795/16449/19281/11486/228880/19246/208188/14173/74012/56426/20319/11490/76893/211556/242253/60599/100862177/53614/21812/16600/67103/242608/69216/19646/433759/19273/29876/22417/17965/18600/57320/100504239/100042493/18829/79264/20346/50791/100952/13492/20563/19017/77569/21814/23790/71954/56715/14673/19353/15289/243362/12389/73178/19242/109880/13835/77574/13197/56753/101401/17342/259302/19016/20315/11816/21803/20733/20130/11819/11595/54608/70420/269951/22411/16202/13491/26356/11601/20377/211323/50768/69260/60406/23886/69550/20467/50931/12317/234593/73608/18186/23988/14739/21838/20466/22003/20187/20350/13138/104831/76499/15185/70415/72065/70771/245688/170942",235
"GO:1902414","protein localization to cell junction","119/10656","147/28928",0.80952380952381,2.1976261976262,11.1168763596369,5.42623709498949e-28,2.9319618286811e-26,8.78016615631183e-27,"29819/227157/13869/226359/16456/72978/27375/74053/16572/319922/26420/216831/22318/216856/13385/216963/11418/13866/17762/18613/14813/18164/108100/11465/268566/18191/16593/26556/22330/71228/218952/23888/105782/12300/73340/14811/13383/224105/77446/545156/107589/56637/58998/17356/30957/224997/18189/16573/75739/12322/80718/246317/18190/20908/226016/21873/56839/227580/14810/16574/56508/17754/13821/20853/192167/208188/665113/26422/386750/83409/76123/56692/16451/65945/18762/26875/50791/19699/18196/26414/15507/11461/53324/27418/243547/269788/81904/60595/54631/243961/21872/23859/54376/56216/20909/15461/102098/70546/17274/65114/74513/12562/73608/19341/244723/69091/83964/58235/26395/68178/81907/56808/12217/13138/14735/192176/53310/245537/245666",119
"GO:1901873","regulation of post-translational protein modification","182/10656","260/28928",0.7,1.9003003003003,11.1360489563493,1.22741647476044e-27,6.57774500982273e-26,1.96979693102192e-26,"213539/56812/26554/18627/208727/66915/54354/67313/117198/19165/110957/67141/70097/21929/14360/216080/108705/59004/15353/56371/12952/327799/93765/268373/18148/26420/22210/216805/22187/56310/78246/216869/18230/18952/170930/20698/209011/217410/70611/104806/15251/19164/70369/11651/116870/69237/20677/67046/12328/56085/218294/11624/18570/105171/71816/238896/268709/30877/72400/105689/76273/24064/27401/105837/67819/211770/107831/66914/56438/12257/106042/83945/75826/209200/56637/208650/50873/224619/56424/12005/13163/15511/15516/18754/13819/13653/15183/65113/269016/17131/240518/19697/208518/381217/19211/12234/226178/12151/67121/76857/11305/64685/57438/21353/80985/56398/228775/16396/66589/114893/20439/50754/11863/229615/66568/12042/192656/269523/21812/12578/18786/107995/69216/56401/230738/67898/16792/67025/68943/68350/71890/230904/56717/57320/55982/14184/22393/100737/100503670/16885/12389/56150/26903/74244/232341/18752/66245/77891/22185/50995/71974/22215/66412/109689/18817/102323/75141/73945/80750/257632/64209/66855/244666/76863/11797/11796/66867/56469/14629/209743/211949/56289/22258/56693/67561/12387/72330/11798/72345/70315/12069/59026",182
"GO:0048588","developmental cell growth","195/10656","285/28928",0.684210526315789,1.85743638375217,11.1088946190573,1.71690348254988e-27,9.12610973082205e-26,2.73294007491894e-26,"116837/12168/77300/18187/17756/74117/12767/20980/19735/21960/83767/93759/15468/20869/20979/216344/66225/16971/13169/12808/14025/68585/20564/76901/320027/22416/22368/18208/18377/70834/11858/17762/20682/217340/20403/80913/238161/18080/217715/22632/68404/20354/56320/15387/17755/22330/22418/14463/11549/76965/20356/116838/14042/12818/19013/106042/381022/239667/19411/65079/71751/20357/56637/11658/28185/19876/11820/21844/13548/13508/50873/17356/27279/240058/12305/12488/22339/20807/19280/106628/13640/14815/83814/240396/17919/17131/67655/396184/14297/19091/19211/20562/319740/11554/71653/381350/68475/99152/56177/16870/24136/16401/12064/27103/214230/214968/54338/11538/13616/12561/50706/229285/13175/12904/12032/110196/360213/20360/108058/56376/54673/51886/13841/73205/230103/20404/18786/13615/11426/68350/70433/56717/18762/13542/20346/20563/52822/22241/19415/319974/16885/78829/75788/74132/319757/243743/20355/13796/23945/18844/108655/211232/20315/81904/232854/11816/269878/20430/244058/20450/75547/18213/29875/233489/18479/16202/110058/11739/382018/18997/18032/71955/11606/244667/18186/16412/23988/13430/330914/20466/20361/320563/20187/81907/23999/20350/76499/21813/54214/12387/15185/14168/16728/14381/245537",195
"GO:0010959","regulation of metal ion transport","277/10656","447/28928",0.619686800894855,1.68227287690375,11.1017134074713,1.76999640833848e-27,9.33244880461047e-26,2.79473117106076e-26,"22218/57814/20720/12043/269109/71111/12767/381290/11539/19225/11931/98660/24012/23797/19165/21808/22782/215748/20393/432442/14360/11735/11540/100503659/67972/114774/237611/12512/103988/20856/70357/16533/108072/22333/16163/11840/22368/57785/22318/18626/16499/11932/14166/216869/94045/19062/20304/75909/12291/246198/12295/217154/15114/69847/12921/16416/11421/19739/16518/26941/14428/14226/382571/73389/11622/18760/238161/15512/12313/11651/20191/11472/19720/15216/11607/75607/56085/26556/14062/238871/83997/12289/69179/12159/319984/19229/20855/15558/14169/18591/12257/12805/105722/223864/12297/110213/75785/14167/15205/13383/107589/13490/16509/18607/17691/20541/225030/18754/12314/225055/16573/30948/13367/140492/12322/18596/83814/225642/69597/246317/66395/24115/14682/76055/80906/14873/11554/12296/12287/227618/14810/12298/53416/68795/228071/241528/80708/241556/56398/12010/56461/18795/18798/19700/20648/18803/16538/241794/14683/13616/18216/58237/12918/22065/22066/11928/68312/229715/67704/108058/109676/66815/19055/19218/17096/320790/65973/14579/269513/52076/545622/20530/100102/15444/67149/269587/18386/20544/74777/242735/433809/16498/11603/16511/13483/22629/15194/22393/80334/12425/116873/14825/666279/18764/66383/18125/57816/18438/109305/14693/76854/101118/12389/317757/12922/11517/20617/26903/58799/16438/11941/20315/12288/232341/16493/381812/54378/12315/69301/21803/80297/11652/18301/56188/17178/12028/16502/26557/16170/80982/57442/22228/20866/18704/12721/13491/16150/26558/16453/110784/14681/56437/78688/18021/66894/234779/66733/57340/234847/11606/16412/15894/235281/72828/21838/53376/72821/11936/546134/17999/17918/14697/22063/11933/22041/81897/14678/333433/108737/12387/12768/12361/14199/14168/14265/192176/14381",277
